  Session log : spot_check_logs\log3.txt  (started 2026-06-01 14:03:34)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:09:05  COIN    bid=$136.58
  [RAW TICK] 14:09:05  TSLA    bid=$284.12
  [RAW TICK] 14:09:05  MSTR    bid=$140.14
  [RAW TICK] 14:09:05  MSTR    bid=$140.38
  [RAW TICK] 14:09:05  COIN    bid=$136.57
  [RAW TICK] 14:09:05  AAPL    bid=$236.17
  [RAW TICK] 14:09:05  NVDA    bid=$912.12
  [RAW TICK] 14:09:06  NVDA    bid=$912.38
  [RAW TICK] 14:09:06  MSTR    bid=$140.43
  [RAW TICK] 14:09:06  NVDA    bid=$912.35
  [RAW TICK] 14:09:06  AAPL    bid=$236.14
  [RAW TICK] 14:09:06  MSTR    bid=$140.55
  [RAW TICK] 14:09:06  COIN    bid=$136.49
  [RAW TICK] 14:09:06  TSLA    bid=$284.13
  [RAW TICK] 14:09:06  TSLA    bid=$284.26
  [RAW TICK] 14:09:06  NVDA    bid=$912.57
  [RAW TICK] 14:09:06  COIN    bid=$136.81
  [RAW TICK] 14:09:06  AAPL    bid=$236.21
  [RAW TICK] 14:09:06  MSTR    bid=$140.48
  [RAW TICK] 14:09:06  TSLA    bid=$283.99
  [RAW TICK] 14:09:06  MSTR    bid=$140.56
  [RAW TICK] 14:09:06  COIN    bid=$136.81
  [RAW TICK] 14:09:06  COIN    bid=$136.76
  [RAW TICK] 14:09:06  COIN    bid=$136.78
  [RAW TICK] 14:09:06  TSLA    bid=$284.07
  [RAW TICK] 14:09:06  AAPL    bid=$236.39
  [RAW TICK] 14:09:06  COIN    bid=$136.97
  [RAW TICK] 14:09:06  COIN    bid=$137.07
  [RAW TICK] 14:09:06  AAPL    bid=$236.53
  [RAW TICK] 14:09:06  COIN    bid=$138.51
  [RAW TICK] 14:09:07  MSTR    bid=$140.47
  [RAW TICK] 14:09:07  NVDA    bid=$912.77
  [RAW TICK] 14:09:07  COIN    bid=$138.66
  [RAW TICK] 14:09:07  MSTR    bid=$140.55
  [RAW TICK] 14:09:07  NVDA    bid=$912.62
  [RAW TICK] 14:09:07  NVDA    bid=$912.54
  [RAW TICK] 14:09:07  MSTR    bid=$140.51
  [RAW TICK] 14:09:07  TSLA    bid=$284.1
  [RAW TICK] 14:09:07  NVDA    bid=$912.5
  [RAW TICK] 14:09:07  AAPL    bid=$236.47
  [RAW TICK] 14:09:07  MSTR    bid=$141.57
  [RAW TICK] 14:09:07  NVDA    bid=$912.49
  [RAW TICK] 14:09:07  TSLA    bid=$284.05
  [RAW TICK] 14:09:07  COIN    bid=$138.87
  [RAW TICK] 14:09:07  COIN    bid=$138.89
  [RAW TICK] 14:09:07  NVDA    bid=$912.27
  [RAW TICK] 14:09:07  AAPL    bid=$236.7
  [RAW TICK] 14:09:07  AAPL    bid=$236.41
  [RAW TICK] 14:09:07  COIN    bid=$139.85
  [RAW TICK] 14:09:07  NVDA    bid=$912.27
  [RAW TICK] 14:09:07  NVDA    bid=$912.18
  [RAW TICK] 14:09:07  COIN    bid=$140.07
  [RAW TICK] 14:09:07  COIN    bid=$140.12
  [RAW TICK] 14:09:07  MSTR    bid=$141.73
  [RAW TICK] 14:09:08  AAPL    bid=$236.26
  [RAW TICK] 14:09:08  MSTR    bid=$141.71
  [RAW TICK] 14:09:08  NVDA    bid=$912.18
  [RAW TICK] 14:09:08  TSLA    bid=$284.15
  [RAW TICK] 14:09:08  MSTR    bid=$141.8
  [RAW TICK] 14:09:08  NVDA    bid=$912.24
  [RAW TICK] 14:09:08  NVDA    bid=$912.04
  [RAW TICK] 14:09:08  TSLA    bid=$284.2
  [RAW TICK] 14:09:08  TSLA    bid=$284.18
  [RAW TICK] 14:09:08  AAPL    bid=$236.04
  [RAW TICK] 14:09:08  COIN    bid=$139.77
  [RAW TICK] 14:09:08  TSLA    bid=$284.15
  [RAW TICK] 14:09:08  MSTR    bid=$142.02
  [RAW TICK] 14:09:08  TSLA    bid=$284.04
  [RAW TICK] 14:09:08  AAPL    bid=$236.13
  [RAW TICK] 14:09:08  COIN    bid=$139.93
  [RAW TICK] 14:09:08  AAPL    bid=$236.15
  [RAW TICK] 14:09:08  COIN    bid=$139.64
  [RAW TICK] 14:09:08  MSTR    bid=$142.1
  [RAW TICK] 14:09:08  AAPL    bid=$236.06
  [RAW TICK] 14:09:08  COIN    bid=$139.72
  [RAW TICK] 14:09:08  MSTR    bid=$142.06
  [RAW TICK] 14:09:08  NVDA    bid=$911.84
  [RAW TICK] 14:09:09  COIN    bid=$139.6
  [RAW TICK] 14:09:09  MSTR    bid=$142.22
  [RAW TICK] 14:09:09  AAPL    bid=$236.16
  [RAW TICK] 14:09:09  TSLA    bid=$283.94
  [RAW TICK] 14:09:09  AAPL    bid=$236.18
  [RAW TICK] 14:09:09  COIN    bid=$139.54
  [RAW TICK] 14:09:09  AAPL    bid=$235.86
  [RAW TICK] 14:09:09  NVDA    bid=$911.65
  [RAW TICK] 14:09:09  NVDA    bid=$911.75
  [RAW TICK] 14:09:09  TSLA    bid=$284.05
  [RAW TICK] 14:09:09  COIN    bid=$139.62
  [RAW TICK] 14:09:09  AAPL    bid=$235.79
  [RAW TICK] 14:09:09  NVDA    bid=$911.57
  [RAW TICK] 14:09:09  NVDA    bid=$911.55
  [RAW TICK] 14:09:09  NVDA    bid=$911.48
  [RAW TICK] 14:09:09  MSTR    bid=$142.35
  [RAW TICK] 14:09:09  NVDA    bid=$911.55
  [RAW TICK] 14:09:09  COIN    bid=$141.04
  [RAW TICK] 14:09:09  COIN    bid=$141.22
  [RAW TICK] 14:09:09  AAPL    bid=$235.7
  [RAW TICK] 14:09:09  COIN    bid=$142.07
  [RAW TICK] 14:09:09  COIN    bid=$142.06
  [RAW TICK] 14:09:09  AAPL    bid=$235.63
  [RAW TICK] 14:09:10  COIN    bid=$142.02
  [RAW TICK] 14:09:10  COIN    bid=$141.86
  [RAW TICK] 14:09:10  AAPL    bid=$235.82
  [RAW TICK] 14:09:10  NVDA    bid=$911.52
  [RAW TICK] 14:09:10  NVDA    bid=$911.56
  [RAW TICK] 14:09:10  AAPL    bid=$236.07
  [RAW TICK] 14:09:10  AAPL    bid=$236.23
  [RAW TICK] 14:09:10  COIN    bid=$141.78
  [RAW TICK] 14:09:10  TSLA    bid=$284.06
  [RAW TICK] 14:09:10  NVDA    bid=$911.74
  [RAW TICK] 14:09:10  TSLA    bid=$283.98
  [RAW TICK] 14:09:10  TSLA    bid=$284.01
  [RAW TICK] 14:09:10  MSTR    bid=$142.41
  [RAW TICK] 14:09:10  AAPL    bid=$236.23
  [RAW TICK] 14:09:10  AAPL    bid=$236.12
  [RAW TICK] 14:09:10  TSLA    bid=$283.99
  [RAW TICK] 14:09:10  TSLA    bid=$284.05
  [RAW TICK] 14:09:10  COIN    bid=$141.69
  [RAW TICK] 14:09:10  MSTR    bid=$142.51
  [RAW TICK] 14:09:10  AAPL    bid=$235.88
  [RAW TICK] 14:09:10  COIN    bid=$141.81
  [RAW TICK] 14:09:10  TSLA    bid=$283.82
  [RAW TICK] 14:09:10  TSLA    bid=$283.6
  [RAW TICK] 14:09:10  COIN    bid=$142.7
  [RAW TICK] 14:09:11  MSTR    bid=$142.37
  [RAW TICK] 14:09:11  MSTR    bid=$143.6
  [RAW TICK] 14:09:11  COIN    bid=$142.43
  [RAW TICK] 14:09:11  NVDA    bid=$911.73
  [RAW TICK] 14:09:11  AAPL    bid=$235.68
  [RAW TICK] 14:09:11  MSTR    bid=$143.8
  [RAW TICK] 14:09:11  AAPL    bid=$235.71
  [RAW TICK] 14:09:11  NVDA    bid=$911.65
  [RAW TICK] 14:09:11  TSLA    bid=$283.67
  [RAW TICK] 14:09:11  TSLA    bid=$283.58
  [RAW TICK] 14:09:11  MSTR    bid=$143.69
  [RAW TICK] 14:09:11  NVDA    bid=$911.6
  [RAW TICK] 14:09:11  COIN    bid=$142.11
  [RAW TICK] 14:09:11  NVDA    bid=$911.52
  [RAW TICK] 14:09:11  COIN    bid=$141.74
  [RAW TICK] 14:09:11  TSLA    bid=$283.74
  [RAW TICK] 14:09:11  MSTR    bid=$143.74
  [RAW TICK] 14:09:11  COIN    bid=$141.85
  [RAW TICK] 14:09:11  TSLA    bid=$283.91
  [RAW TICK] 14:09:11  COIN    bid=$141.93
  [RAW TICK] 14:09:11  TSLA    bid=$284.05
  [RAW TICK] 14:09:11  COIN    bid=$141.85
  [RAW TICK] 14:09:11  COIN    bid=$141.72
  [RAW TICK] 14:09:12  AAPL    bid=$235.65
  [RAW TICK] 14:09:12  MSTR    bid=$143.67
  [RAW TICK] 14:09:12  NVDA    bid=$911.4
  [RAW TICK] 14:09:12  AAPL    bid=$235.29
  [RAW TICK] 14:09:12  TSLA    bid=$284.15
  [RAW TICK] 14:09:12  NVDA    bid=$911.32
  [RAW TICK] 14:09:12  NVDA    bid=$911.39
  [RAW TICK] 14:09:12  AAPL    bid=$235.17
  [RAW TICK] 14:09:12  AAPL    bid=$235.04
  [RAW TICK] 14:09:12  NVDA    bid=$911.7
  [RAW TICK] 14:09:12  MSTR    bid=$143.69
  [RAW TICK] 14:09:12  NVDA    bid=$911.75
  [RAW TICK] 14:09:12  NVDA    bid=$911.74
  [RAW TICK] 14:09:12  COIN    bid=$141.81
  [RAW TICK] 14:09:12  TSLA    bid=$284.16
  [RAW TICK] 14:09:12  NVDA    bid=$911.72
  [RAW TICK] 14:09:12  AAPL    bid=$235.14
  [RAW TICK] 14:09:12  MSTR    bid=$143.69
  [RAW TICK] 14:09:12  AAPL    bid=$235.16
  [RAW TICK] 14:09:12  MSTR    bid=$143.54
  [RAW TICK] 14:09:12  TSLA    bid=$284.13
  [RAW TICK] 14:09:12  MSTR    bid=$143.56
  [RAW TICK] 14:09:12  NVDA    bid=$911.76
  [RAW TICK] 14:09:13  MSTR    bid=$143.77
  [RAW TICK] 14:09:13  NVDA    bid=$911.73
  [RAW TICK] 14:09:13  NVDA    bid=$911.76
  [RAW TICK] 14:09:13  MSTR    bid=$143.8
  [RAW TICK] 14:09:13  MSTR    bid=$143.61
  [RAW TICK] 14:09:13  TSLA    bid=$284.22
  [RAW TICK] 14:09:13  MSTR    bid=$143.86
  [RAW TICK] 14:09:13  AAPL    bid=$235.03
  [RAW TICK] 14:09:13  MSTR    bid=$143.93
  [RAW TICK] 14:09:13  TSLA    bid=$284.31
  [RAW TICK] 14:09:13  TSLA    bid=$284.48
  [RAW TICK] 14:09:13  TSLA    bid=$284.5
  [RAW TICK] 14:09:13  AAPL    bid=$234.96
  [RAW TICK] 14:09:13  MSTR    bid=$144.04
  [RAW TICK] 14:09:13  NVDA    bid=$911.75
  [RAW TICK] 14:09:13  TSLA    bid=$284.45
  [RAW TICK] 14:09:13  TSLA    bid=$284.57
  [RAW TICK] 14:09:13  AAPL    bid=$235.08
  [RAW TICK] 14:09:13  MSTR    bid=$144.01
  [RAW TICK] 14:09:13  AAPL    bid=$235.01
  [RAW TICK] 14:09:13  COIN    bid=$142.05
  [RAW TICK] 14:09:13  COIN    bid=$142.23
  [RAW TICK] 14:09:13  TSLA    bid=$284.56
  [RAW TICK] 14:09:14  AAPL    bid=$234.88
  [RAW TICK] 14:09:14  NVDA    bid=$911.74
  [RAW TICK] 14:09:14  NVDA    bid=$911.52
  [RAW TICK] 14:09:14  MSTR    bid=$144.0
  [RAW TICK] 14:09:14  NVDA    bid=$911.58
  [RAW TICK] 14:09:14  MSTR    bid=$143.86
  [RAW TICK] 14:09:14  TSLA    bid=$284.49
  [RAW TICK] 14:09:14  NVDA    bid=$911.45
  [RAW TICK] 14:09:14  AAPL    bid=$234.69
  [RAW TICK] 14:09:14  TSLA    bid=$284.3
  [RAW TICK] 14:09:14  NVDA    bid=$911.5
  [RAW TICK] 14:09:14  TSLA    bid=$284.26
  [RAW TICK] 14:09:14  AAPL    bid=$234.75
  [RAW TICK] 14:09:14  AAPL    bid=$234.72
  [RAW TICK] 14:09:14  COIN    bid=$141.92
  [RAW TICK] 14:09:14  MSTR    bid=$143.91
  [RAW TICK] 14:09:14  NVDA    bid=$911.51
  [RAW TICK] 14:09:14  AAPL    bid=$234.47
  [RAW TICK] 14:09:14  TSLA    bid=$284.21
  [RAW TICK] 14:09:14  MSTR    bid=$145.32
  [RAW TICK] 14:09:14  COIN    bid=$142.01
  [RAW TICK] 14:09:14  NVDA    bid=$911.45
  [RAW TICK] 14:09:14  TSLA    bid=$284.1
  [RAW TICK] 14:09:14  COIN    bid=$141.96
  [RAW TICK] 14:09:15  AAPL    bid=$234.33
  [RAW TICK] 14:09:15  NVDA    bid=$911.43
  [RAW TICK] 14:09:15  COIN    bid=$141.96
  [RAW TICK] 14:09:15  TSLA    bid=$283.97
  [RAW TICK] 14:09:15  AAPL    bid=$234.3
  [RAW TICK] 14:09:15  NVDA    bid=$911.38
  [RAW TICK] 14:09:15  COIN    bid=$141.94
  [RAW TICK] 14:09:15  MSTR    bid=$145.51
  [RAW TICK] 14:09:15  TSLA    bid=$284.02
  [RAW TICK] 14:09:15  COIN    bid=$142.0
  [RAW TICK] 14:09:15  AAPL    bid=$234.26
  [RAW TICK] 14:09:15  MSTR    bid=$145.47
  [RAW TICK] 14:09:15  NVDA    bid=$911.19
  [RAW TICK] 14:09:15  TSLA    bid=$283.85
  [RAW TICK] 14:09:15  AAPL    bid=$234.11
  [RAW TICK] 14:09:15  TSLA    bid=$283.88
  [RAW TICK] 14:09:15  MSTR    bid=$145.42
  [RAW TICK] 14:09:15  MSTR    bid=$145.4
  [RAW TICK] 14:09:15  NVDA    bid=$911.26
  [RAW TICK] 14:09:15  NVDA    bid=$911.29
  [RAW TICK] 14:09:15  TSLA    bid=$283.82
  [RAW TICK] 14:09:15  NVDA    bid=$911.36
  [RAW TICK] 14:09:15  NVDA    bid=$911.21
  [RAW TICK] 14:09:16  TSLA    bid=$284.04
  [RAW TICK] 14:09:16  AAPL    bid=$234.14
  [RAW TICK] 14:09:16  TSLA    bid=$283.94
  [RAW TICK] 14:09:16  COIN    bid=$141.77
  [RAW TICK] 14:09:16  NVDA    bid=$911.12
  [RAW TICK] 14:09:16  COIN    bid=$141.78
  [RAW TICK] 14:09:16  COIN    bid=$141.98
  [RAW TICK] 14:09:16  MSTR    bid=$145.51
  [RAW TICK] 14:09:16  MSTR    bid=$145.58
  [RAW TICK] 14:09:16  AAPL    bid=$234.21
  [RAW TICK] 14:09:16  COIN    bid=$141.92
  [RAW TICK] 14:09:16  COIN    bid=$142.03
  [RAW TICK] 14:09:16  COIN    bid=$142.09
  [RAW TICK] 14:09:16  TSLA    bid=$283.83
  [RAW TICK] 14:09:16  TSLA    bid=$283.87
  [RAW TICK] 14:09:16  MSTR    bid=$145.43
  [RAW TICK] 14:09:16  MSTR    bid=$145.32
  [RAW TICK] 14:09:16  COIN    bid=$141.78
  [RAW TICK] 14:09:16  NVDA    bid=$911.08
  [RAW TICK] 14:09:16  TSLA    bid=$284.02
  [RAW TICK] 14:09:16  COIN    bid=$142.11
  [RAW TICK] 14:09:16  MSTR    bid=$145.64
  [RAW TICK] 14:09:16  COIN    bid=$142.15
  [RAW TICK] 14:09:17  NVDA    bid=$910.98
  [RAW TICK] 14:09:17  COIN    bid=$141.9
  [RAW TICK] 14:09:17  NVDA    bid=$910.79
  [RAW TICK] 14:09:17  AAPL    bid=$234.19
  [RAW TICK] 14:09:17  AAPL    bid=$234.15
  [RAW TICK] 14:09:17  MSTR    bid=$145.86
  [RAW TICK] 14:09:17  MSTR    bid=$145.72
  [RAW TICK] 14:09:17  MSTR    bid=$145.95
  [RAW TICK] 14:09:17  NVDA    bid=$910.63
  [RAW TICK] 14:09:17  TSLA    bid=$283.91
  [RAW TICK] 14:09:17  COIN    bid=$142.25
  [RAW TICK] 14:09:17  MSTR    bid=$146.05
  [RAW TICK] 14:09:17  AAPL    bid=$234.08
  [RAW TICK] 14:09:17  COIN    bid=$142.39
  [RAW TICK] 14:09:17  TSLA    bid=$283.96
  [RAW TICK] 14:09:17  MSTR    bid=$145.95
  [RAW TICK] 14:09:17  AAPL    bid=$234.16
  [RAW TICK] 14:09:17  MSTR    bid=$145.98
  [RAW TICK] 14:09:17  MSTR    bid=$146.21
  [RAW TICK] 14:09:17  NVDA    bid=$910.47
  [RAW TICK] 14:09:17  NVDA    bid=$910.19
  [RAW TICK] 14:09:17  MSTR    bid=$146.27
  [RAW TICK] 14:09:17  AAPL    bid=$234.18
  [RAW TICK] 14:09:17  TSLA    bid=$284.14
  [RAW TICK] 14:09:18  NVDA    bid=$910.4
  [RAW TICK] 14:09:18  TSLA    bid=$284.25
  [RAW TICK] 14:09:18  TSLA    bid=$284.33
  [RAW TICK] 14:09:18  TSLA    bid=$284.25
  [RAW TICK] 14:09:18  NVDA    bid=$910.42
  [RAW TICK] 14:09:18  TSLA    bid=$284.17
  [RAW TICK] 14:09:18  TSLA    bid=$284.18
  [RAW TICK] 14:09:18  AAPL    bid=$233.92
  [RAW TICK] 14:09:18  MSTR    bid=$146.24
  [RAW TICK] 14:09:18  AAPL    bid=$233.76
  [RAW TICK] 14:09:18  MSTR    bid=$146.46
  [RAW TICK] 14:09:18  AAPL    bid=$233.82
  [RAW TICK] 14:09:18  NVDA    bid=$910.35
  [RAW TICK] 14:09:18  AAPL    bid=$233.67
  [RAW TICK] 14:09:18  AAPL    bid=$233.7
  [RAW TICK] 14:09:18  TSLA    bid=$284.22
  [RAW TICK] 14:09:18  COIN    bid=$142.4
  [RAW TICK] 14:09:18  NVDA    bid=$910.53
  [RAW TICK] 14:09:18  NVDA    bid=$910.28
  [RAW TICK] 14:09:18  NVDA    bid=$910.23
  [RAW TICK] 14:09:18  MSTR    bid=$146.38
  [RAW TICK] 14:09:18  TSLA    bid=$284.28
  [RAW TICK] 14:09:18  COIN    bid=$142.54
  [RAW TICK] 14:09:19  TSLA    bid=$284.01
  [RAW TICK] 14:09:19  NVDA    bid=$910.14
  [RAW TICK] 14:09:19  TSLA    bid=$283.79
  [RAW TICK] 14:09:19  TSLA    bid=$283.89
  [RAW TICK] 14:09:19  MSTR    bid=$146.65
  [RAW TICK] 14:09:19  COIN    bid=$142.2
  [RAW TICK] 14:09:19  AAPL    bid=$233.78
  [RAW TICK] 14:09:19  AAPL    bid=$233.85
  [RAW TICK] 14:09:19  MSTR    bid=$146.98
  [RAW TICK] 14:09:19  AAPL    bid=$233.89
  [RAW TICK] 14:09:19  NVDA    bid=$910.11
  [RAW TICK] 14:09:19  NVDA    bid=$910.24
  [RAW TICK] 14:09:19  NVDA    bid=$910.2
  [RAW TICK] 14:09:19  TSLA    bid=$284.09
  [RAW TICK] 14:09:19  NVDA    bid=$910.05
  [RAW TICK] 14:09:19  MSTR    bid=$146.94
  [RAW TICK] 14:09:19  MSTR    bid=$146.66
  [RAW TICK] 14:09:19  NVDA    bid=$910.15
  [RAW TICK] 14:09:19  TSLA    bid=$284.16
  [RAW TICK] 14:09:19  AAPL    bid=$233.84
  [RAW TICK] 14:09:19  TSLA    bid=$284.23
  [RAW TICK] 14:09:19  AAPL    bid=$233.86
  [RAW TICK] 14:09:19  AAPL    bid=$233.88
  [RAW TICK] 14:09:20  COIN    bid=$142.48
  [RAW TICK] 14:09:20  MSTR    bid=$146.98
  [RAW TICK] 14:09:20  MSTR    bid=$147.02
  [RAW TICK] 14:09:20  AAPL    bid=$233.89
  [RAW TICK] 14:09:20  NVDA    bid=$910.31
  [RAW TICK] 14:09:20  AAPL    bid=$233.8
  [RAW TICK] 14:09:20  COIN    bid=$142.41
  [RAW TICK] 14:09:20  AAPL    bid=$233.86
  [RAW TICK] 14:09:20  NVDA    bid=$910.27
  [RAW TICK] 14:09:20  AAPL    bid=$233.88
  [RAW TICK] 14:09:20  NVDA    bid=$910.46
  [RAW TICK] 14:09:20  AAPL    bid=$234.1
  [RAW TICK] 14:09:20  COIN    bid=$142.64
  [RAW TICK] 14:09:20  COIN    bid=$142.77
  [RAW TICK] 14:09:20  NVDA    bid=$910.28
  [RAW TICK] 14:09:20  AAPL    bid=$234.06
  [RAW TICK] 14:09:20  MSTR    bid=$146.89
  [RAW TICK] 14:09:20  COIN    bid=$142.81
  [RAW TICK] 14:09:20  AAPL    bid=$233.88
  [RAW TICK] 14:09:20  COIN    bid=$142.81
  [RAW TICK] 14:09:20  TSLA    bid=$284.09
  [RAW TICK] 14:09:20  AAPL    bid=$233.96
  [RAW TICK] 14:09:20  AAPL    bid=$234.04
  [RAW TICK] 14:09:21  COIN    bid=$142.8
  [RAW TICK] 14:09:21  AAPL    bid=$234.04
  [RAW TICK] 14:09:21  MSTR    bid=$146.75
  [RAW TICK] 14:09:21  AAPL    bid=$234.22
  [RAW TICK] 14:09:21  NVDA    bid=$910.4
  [RAW TICK] 14:09:21  COIN    bid=$142.71
  [RAW TICK] 14:09:21  MSTR    bid=$146.83
  [RAW TICK] 14:09:21  TSLA    bid=$283.99
  [RAW TICK] 14:09:21  NVDA    bid=$910.54
  [RAW TICK] 14:09:21  TSLA    bid=$283.9
  [RAW TICK] 14:09:21  COIN    bid=$142.84
  [RAW TICK] 14:09:21  MSTR    bid=$146.74
  [RAW TICK] 14:09:21  AAPL    bid=$234.52
  [RAW TICK] 14:09:21  AAPL    bid=$234.71
  [RAW TICK] 14:09:21  TSLA    bid=$283.87
  [RAW TICK] 14:09:21  MSTR    bid=$146.52
  [RAW TICK] 14:09:21  TSLA    bid=$283.62
  [RAW TICK] 14:09:21  TSLA    bid=$283.45
  [RAW TICK] 14:09:21  NVDA    bid=$910.55
  [RAW TICK] 14:09:21  TSLA    bid=$283.54
  [RAW TICK] 14:09:21  AAPL    bid=$235.01
  [RAW TICK] 14:09:21  TSLA    bid=$283.49
  [RAW TICK] 14:09:21  MSTR    bid=$146.47
  [RAW TICK] 14:09:21  COIN    bid=$142.82
  [RAW TICK] 14:09:22  MSTR    bid=$146.27
  [RAW TICK] 14:09:22  COIN    bid=$142.65
  [RAW TICK] 14:09:22  MSTR    bid=$146.09
  [RAW TICK] 14:09:22  COIN    bid=$142.73
  [RAW TICK] 14:09:22  MSTR    bid=$146.18
  [RAW TICK] 14:09:22  TSLA    bid=$283.61
  [RAW TICK] 14:09:22  COIN    bid=$142.67
  [RAW TICK] 14:09:22  MSTR    bid=$146.08
  [RAW TICK] 14:09:22  MSTR    bid=$146.34
  [RAW TICK] 14:09:22  TSLA    bid=$283.88
  [RAW TICK] 14:09:22  AAPL    bid=$235.19
  [RAW TICK] 14:09:22  AAPL    bid=$235.37
  [RAW TICK] 14:09:22  TSLA    bid=$283.93
  [RAW TICK] 14:09:22  NVDA    bid=$910.57
  [RAW TICK] 14:09:22  AAPL    bid=$235.42
  [RAW TICK] 14:09:22  COIN    bid=$142.48
  [RAW TICK] 14:09:22  NVDA    bid=$910.6
  [RAW TICK] 14:09:22  TSLA    bid=$284.08
  [RAW TICK] 14:09:22  TSLA    bid=$283.7
  [RAW TICK] 14:09:22  COIN    bid=$142.48
  [RAW TICK] 14:09:22  TSLA    bid=$283.66
  [RAW TICK] 14:09:22  NVDA    bid=$910.71
  [RAW TICK] 14:09:22  MSTR    bid=$145.94
  [RAW TICK] 14:09:23  MSTR    bid=$145.65
  [RAW TICK] 14:09:23  MSTR    bid=$145.49
  [RAW TICK] 14:09:23  NVDA    bid=$910.93
  [RAW TICK] 14:09:23  TSLA    bid=$283.77
  [RAW TICK] 14:09:23  AAPL    bid=$235.85
  [RAW TICK] 14:09:23  MSTR    bid=$145.26
  [RAW TICK] 14:09:23  MSTR    bid=$145.21
  [RAW TICK] 14:09:23  AAPL    bid=$235.87
  [RAW TICK] 14:09:23  COIN    bid=$142.56
  [RAW TICK] 14:09:23  NVDA    bid=$910.93
  [RAW TICK] 14:09:23  COIN    bid=$142.47
  [RAW TICK] 14:09:23  NVDA    bid=$910.76
  [RAW TICK] 14:09:23  NVDA    bid=$910.85
  [RAW TICK] 14:09:23  AAPL    bid=$235.98
  [RAW TICK] 14:09:23  MSTR    bid=$145.13
  [RAW TICK] 14:09:23  NVDA    bid=$910.82
  [RAW TICK] 14:09:23  TSLA    bid=$283.86
  [RAW TICK] 14:09:23  AAPL    bid=$235.81
  [RAW TICK] 14:09:23  MSTR    bid=$145.34
  [RAW TICK] 14:09:23  AAPL    bid=$235.51
  [RAW TICK] 14:09:23  NVDA    bid=$910.76
  [RAW TICK] 14:09:23  TSLA    bid=$283.9
  [RAW TICK] 14:09:23  AAPL    bid=$235.72
  [RAW TICK] 14:09:24  COIN    bid=$142.43
  [RAW TICK] 14:09:24  TSLA    bid=$283.96
  [RAW TICK] 14:09:24  COIN    bid=$142.4
  [RAW TICK] 14:09:24  COIN    bid=$142.39
  [RAW TICK] 14:09:24  AAPL    bid=$235.69
  [RAW TICK] 14:09:24  NVDA    bid=$910.92
  [RAW TICK] 14:09:24  AAPL    bid=$235.67
  [RAW TICK] 14:09:24  MSTR    bid=$145.15
  [RAW TICK] 14:09:24  TSLA    bid=$283.94
  [RAW TICK] 14:09:24  AAPL    bid=$235.62
  [RAW TICK] 14:09:24  NVDA    bid=$910.72
  [RAW TICK] 14:09:24  TSLA    bid=$284.0
  [RAW TICK] 14:09:24  AAPL    bid=$235.64
  [RAW TICK] 14:09:24  AAPL    bid=$235.57
  [RAW TICK] 14:09:24  AAPL    bid=$235.62
  [RAW TICK] 14:09:24  MSTR    bid=$144.92
  [RAW TICK] 14:09:24  TSLA    bid=$283.98
  [RAW TICK] 14:09:24  AAPL    bid=$235.49
  [RAW TICK] 14:09:24  COIN    bid=$142.34
  [RAW TICK] 14:09:24  TSLA    bid=$284.11
  [RAW TICK] 14:09:24  COIN    bid=$142.36
  [RAW TICK] 14:09:24  TSLA    bid=$284.16
  [RAW TICK] 14:09:24  COIN    bid=$142.28
  [RAW TICK] 14:09:24  MSTR    bid=$144.81
  [RAW TICK] 14:09:25  NVDA    bid=$910.83
  [RAW TICK] 14:09:25  COIN    bid=$142.16
  [RAW TICK] 14:09:25  MSTR    bid=$144.85
  [RAW TICK] 14:09:25  COIN    bid=$142.12
  [RAW TICK] 14:09:25  COIN    bid=$142.02
  [RAW TICK] 14:09:25  AAPL    bid=$235.69
  [RAW TICK] 14:09:25  COIN    bid=$142.03
  [RAW TICK] 14:09:25  MSTR    bid=$144.56
  [RAW TICK] 14:09:25  NVDA    bid=$910.79
  [RAW TICK] 14:09:25  COIN    bid=$142.12
  [RAW TICK] 14:09:25  NVDA    bid=$910.72
  [RAW TICK] 14:09:25  MSTR    bid=$144.56
  [RAW TICK] 14:09:25  NVDA    bid=$910.52
  [RAW TICK] 14:09:25  NVDA    bid=$910.52
  [RAW TICK] 14:09:25  NVDA    bid=$910.33
  [RAW TICK] 14:09:25  NVDA    bid=$910.1
  [RAW TICK] 14:09:25  COIN    bid=$141.88
  [RAW TICK] 14:09:25  COIN    bid=$141.77
  [RAW TICK] 14:09:25  TSLA    bid=$284.2
  [RAW TICK] 14:09:25  AAPL    bid=$235.96
  [RAW TICK] 14:09:25  MSTR    bid=$144.62
  [RAW TICK] 14:09:25  COIN    bid=$141.78
  [RAW TICK] 14:09:25  TSLA    bid=$284.41
  [RAW TICK] 14:09:26  NVDA    bid=$910.13
  [RAW TICK] 14:09:26  MSTR    bid=$144.97
  [RAW TICK] 14:09:26  TSLA    bid=$284.54
  [RAW TICK] 14:09:26  MSTR    bid=$145.02
  [RAW TICK] 14:09:26  TSLA    bid=$284.69
  [RAW TICK] 14:09:26  COIN    bid=$141.78
  [RAW TICK] 14:09:26  COIN    bid=$142.8
