  Session log : spot_check_logs\log2.txt  (started 2026-06-01 13:58:52)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:00:59  AAPL    bid=$208.26
  [RAW TICK] 14:00:59  NVDA    bid=$894.03
  [RAW TICK] 14:00:59  NVDA    bid=$894.12
  [RAW TICK] 14:00:59  AAPL    bid=$208.31
  [RAW TICK] 14:00:59  MSTR    bid=$113.44
  [RAW TICK] 14:00:59  COIN    bid=$120.01
  [RAW TICK] 14:00:59  AAPL    bid=$208.26
  [RAW TICK] 14:00:59  AAPL    bid=$208.35
  [RAW TICK] 14:00:59  COIN    bid=$119.98
  [RAW TICK] 14:00:59  MSTR    bid=$113.52
  [RAW TICK] 14:01:00  NVDA    bid=$893.95
  [RAW TICK] 14:01:00  NVDA    bid=$893.89
  [RAW TICK] 14:01:00  AAPL    bid=$208.29
  [RAW TICK] 14:01:00  TSLA    bid=$261.62
  [RAW TICK] 14:01:00  MSTR    bid=$113.44
  [RAW TICK] 14:01:00  TSLA    bid=$261.34
  [RAW TICK] 14:01:00  COIN    bid=$119.75
  [RAW TICK] 14:01:00  NVDA    bid=$893.63
  [RAW TICK] 14:01:00  NVDA    bid=$893.45
  [RAW TICK] 14:01:00  NVDA    bid=$893.42
  [RAW TICK] 14:01:00  TSLA    bid=$261.32
  [RAW TICK] 14:01:00  TSLA    bid=$261.39
  [RAW TICK] 14:01:00  MSTR    bid=$113.69
  [RAW TICK] 14:01:00  MSTR    bid=$113.56
  [RAW TICK] 14:01:00  AAPL    bid=$208.15
  [RAW TICK] 14:01:00  MSTR    bid=$113.58
  [RAW TICK] 14:01:00  AAPL    bid=$208.01
  [RAW TICK] 14:01:00  TSLA    bid=$261.41
  [RAW TICK] 14:01:00  AAPL    bid=$208.22
  [RAW TICK] 14:01:00  TSLA    bid=$261.26
  [RAW TICK] 14:01:00  NVDA    bid=$893.41
  [RAW TICK] 14:01:00  COIN    bid=$119.61
  [RAW TICK] 14:01:00  MSTR    bid=$113.58
  [RAW TICK] 14:01:00  MSTR    bid=$113.58
  [RAW TICK] 14:01:01  MSTR    bid=$113.57
  [RAW TICK] 14:01:01  TSLA    bid=$261.63
  [RAW TICK] 14:01:01  MSTR    bid=$113.35
  [RAW TICK] 14:01:01  MSTR    bid=$113.4
  [RAW TICK] 14:01:01  NVDA    bid=$893.28
  [RAW TICK] 14:01:01  TSLA    bid=$261.67
  [RAW TICK] 14:01:01  NVDA    bid=$893.39
  [RAW TICK] 14:01:01  NVDA    bid=$893.01
  [RAW TICK] 14:01:01  AAPL    bid=$208.5
  [RAW TICK] 14:01:01  AAPL    bid=$208.36
  [RAW TICK] 14:01:01  MSTR    bid=$113.53
  [RAW TICK] 14:01:01  NVDA    bid=$892.97
  [RAW TICK] 14:01:01  TSLA    bid=$261.41
  [RAW TICK] 14:01:01  NVDA    bid=$893.03
  [RAW TICK] 14:01:01  AAPL    bid=$208.38
  [RAW TICK] 14:01:01  NVDA    bid=$893.01
  [RAW TICK] 14:01:01  COIN    bid=$119.91
  [RAW TICK] 14:01:01  MSTR    bid=$113.56
  [RAW TICK] 14:01:01  MSTR    bid=$113.64
  [RAW TICK] 14:01:01  NVDA    bid=$892.8
  [RAW TICK] 14:01:01  AAPL    bid=$208.33
  [RAW TICK] 14:01:01  COIN    bid=$119.98
  [RAW TICK] 14:01:01  COIN    bid=$120.09
  [RAW TICK] 14:01:01  AAPL    bid=$208.42
  [RAW TICK] 14:01:02  COIN    bid=$120.07
  [RAW TICK] 14:01:02  TSLA    bid=$261.2
  [RAW TICK] 14:01:02  AAPL    bid=$208.21
  [RAW TICK] 14:01:02  TSLA    bid=$261.19
  [RAW TICK] 14:01:02  MSTR    bid=$113.71
  [RAW TICK] 14:01:02  AAPL    bid=$208.74
  [RAW TICK] 14:01:02  COIN    bid=$120.1
  [RAW TICK] 14:01:02  TSLA    bid=$261.44
  [RAW TICK] 14:01:02  MSTR    bid=$113.65
  [RAW TICK] 14:01:02  MSTR    bid=$113.5
  [RAW TICK] 14:01:02  MSTR    bid=$113.52
  [RAW TICK] 14:01:02  MSTR    bid=$113.37
  [RAW TICK] 14:01:02  COIN    bid=$119.9
  [RAW TICK] 14:01:02  AAPL    bid=$208.44
  [RAW TICK] 14:01:02  AAPL    bid=$208.54
  [RAW TICK] 14:01:02  AAPL    bid=$208.56
  [RAW TICK] 14:01:02  AAPL    bid=$208.55
  [RAW TICK] 14:01:02  COIN    bid=$119.64
  [RAW TICK] 14:01:02  AAPL    bid=$208.73
  [RAW TICK] 14:01:02  AAPL    bid=$208.67
  [RAW TICK] 14:01:02  AAPL    bid=$208.46
  [RAW TICK] 14:01:02  AAPL    bid=$208.46
  [RAW TICK] 14:01:02  COIN    bid=$119.58
  [RAW TICK] 14:01:02  TSLA    bid=$261.45
  [RAW TICK] 14:01:03  NVDA    bid=$892.93
  [RAW TICK] 14:01:03  NVDA    bid=$893.02
  [RAW TICK] 14:01:03  COIN    bid=$119.5
  [RAW TICK] 14:01:03  TSLA    bid=$261.51
  [RAW TICK] 14:01:03  NVDA    bid=$892.88
  [RAW TICK] 14:01:03  MSTR    bid=$113.21
  [RAW TICK] 14:01:03  TSLA    bid=$261.75
  [RAW TICK] 14:01:03  COIN    bid=$119.58
  [RAW TICK] 14:01:03  MSTR    bid=$113.22
  [RAW TICK] 14:01:03  TSLA    bid=$261.74
  [RAW TICK] 14:01:03  MSTR    bid=$112.91
  [RAW TICK] 14:01:03  TSLA    bid=$261.84
  [RAW TICK] 14:01:03  COIN    bid=$119.64
  [RAW TICK] 14:01:03  COIN    bid=$119.57
  [RAW TICK] 14:01:03  TSLA    bid=$261.68
  [RAW TICK] 14:01:03  TSLA    bid=$261.78
  [RAW TICK] 14:01:03  COIN    bid=$119.47
  [RAW TICK] 14:01:03  COIN    bid=$119.38
  [RAW TICK] 14:01:03  COIN    bid=$119.53
  [RAW TICK] 14:01:03  TSLA    bid=$261.74
  [RAW TICK] 14:01:03  MSTR    bid=$113.04
  [RAW TICK] 14:01:03  NVDA    bid=$892.96
  [RAW TICK] 14:01:03  TSLA    bid=$261.51
  [RAW TICK] 14:01:03  AAPL    bid=$208.14
  [RAW TICK] 14:01:04  TSLA    bid=$261.43
  [RAW TICK] 14:01:04  TSLA    bid=$261.52
  [RAW TICK] 14:01:04  TSLA    bid=$261.75
  [RAW TICK] 14:01:04  NVDA    bid=$892.78
  [RAW TICK] 14:01:04  MSTR    bid=$113.11
  [RAW TICK] 14:01:04  COIN    bid=$119.35
  [RAW TICK] 14:01:04  AAPL    bid=$208.19
  [RAW TICK] 14:01:04  TSLA    bid=$261.73
  [RAW TICK] 14:01:04  COIN    bid=$119.43
  [RAW TICK] 14:01:04  MSTR    bid=$113.19
  [RAW TICK] 14:01:04  NVDA    bid=$893.06
  [RAW TICK] 14:01:04  TSLA    bid=$261.63
  [RAW TICK] 14:01:04  NVDA    bid=$893.05
  [RAW TICK] 14:01:04  TSLA    bid=$261.63
  [RAW TICK] 14:01:04  NVDA    bid=$893.24
  [RAW TICK] 14:01:04  AAPL    bid=$208.11
  [RAW TICK] 14:01:04  COIN    bid=$119.54
  [RAW TICK] 14:01:04  NVDA    bid=$893.4
  [RAW TICK] 14:01:04  TSLA    bid=$261.7
  [RAW TICK] 14:01:04  NVDA    bid=$893.31
  [RAW TICK] 14:01:04  MSTR    bid=$112.93
  [RAW TICK] 14:01:04  COIN    bid=$119.52
  [RAW TICK] 14:01:04  TSLA    bid=$261.57
  [RAW TICK] 14:01:04  TSLA    bid=$261.59
  [RAW TICK] 14:01:05  TSLA    bid=$261.52
  [RAW TICK] 14:01:05  MSTR    bid=$112.68
  [RAW TICK] 14:01:05  COIN    bid=$119.48
  [RAW TICK] 14:01:05  TSLA    bid=$261.67
  [RAW TICK] 14:01:05  MSTR    bid=$112.69
  [RAW TICK] 14:01:05  TSLA    bid=$261.46
  [RAW TICK] 14:01:05  TSLA    bid=$261.64
  [RAW TICK] 14:01:05  TSLA    bid=$261.54
  [RAW TICK] 14:01:05  AAPL    bid=$207.83
  [RAW TICK] 14:01:05  COIN    bid=$119.41
  [RAW TICK] 14:01:05  NVDA    bid=$893.27
  [RAW TICK] 14:01:05  NVDA    bid=$893.45
  [RAW TICK] 14:01:05  AAPL    bid=$207.97
  [RAW TICK] 14:01:05  TSLA    bid=$261.62
  [RAW TICK] 14:01:05  TSLA    bid=$261.61
  [RAW TICK] 14:01:05  TSLA    bid=$261.76
  [RAW TICK] 14:01:05  MSTR    bid=$112.8
  [RAW TICK] 14:01:05  NVDA    bid=$893.65
  [RAW TICK] 14:01:05  MSTR    bid=$112.92
  [RAW TICK] 14:01:05  MSTR    bid=$113.07
  [RAW TICK] 14:01:05  COIN    bid=$119.6
  [RAW TICK] 14:01:05  NVDA    bid=$894.67
  [RAW TICK] 14:01:05  AAPL    bid=$207.89
  [RAW TICK] 14:01:05  MSTR    bid=$112.94
  [RAW TICK] 14:01:06  TSLA    bid=$261.75
  [RAW TICK] 14:01:06  AAPL    bid=$208.25
  [RAW TICK] 14:01:06  MSTR    bid=$113.01
  [RAW TICK] 14:01:06  AAPL    bid=$208.02
  [RAW TICK] 14:01:06  NVDA    bid=$894.44
  [RAW TICK] 14:01:06  TSLA    bid=$261.81
  [RAW TICK] 14:01:06  AAPL    bid=$208.02
  [RAW TICK] 14:01:06  MSTR    bid=$113.1
  [RAW TICK] 14:01:06  COIN    bid=$119.92
  [RAW TICK] 14:01:06  MSTR    bid=$113.05
  [RAW TICK] 14:01:06  NVDA    bid=$894.37
  [RAW TICK] 14:01:06  NVDA    bid=$894.28
  [RAW TICK] 14:01:06  MSTR    bid=$112.97
  [RAW TICK] 14:01:06  MSTR    bid=$113.03
  [RAW TICK] 14:01:06  TSLA    bid=$261.76
  [RAW TICK] 14:01:06  NVDA    bid=$894.44
  [RAW TICK] 14:01:06  AAPL    bid=$208.25
  [RAW TICK] 14:01:06  TSLA    bid=$261.76
  [RAW TICK] 14:01:06  MSTR    bid=$113.17
  [RAW TICK] 14:01:06  MSTR    bid=$113.05
  [RAW TICK] 14:01:06  COIN    bid=$119.58
  [RAW TICK] 14:01:06  TSLA    bid=$261.73
  [RAW TICK] 14:01:06  AAPL    bid=$208.08
  [RAW TICK] 14:01:06  TSLA    bid=$261.65
  [RAW TICK] 14:01:07  AAPL    bid=$207.91
  [RAW TICK] 14:01:07  TSLA    bid=$261.68
  [RAW TICK] 14:01:07  AAPL    bid=$207.95
  [RAW TICK] 14:01:07  COIN    bid=$119.72
  [RAW TICK] 14:01:07  TSLA    bid=$261.61
  [RAW TICK] 14:01:07  TSLA    bid=$261.76
  [RAW TICK] 14:01:07  COIN    bid=$119.92
  [RAW TICK] 14:01:07  MSTR    bid=$113.22
  [RAW TICK] 14:01:07  COIN    bid=$119.86
  [RAW TICK] 14:01:07  TSLA    bid=$261.68
  [RAW TICK] 14:01:07  TSLA    bid=$261.31
  [RAW TICK] 14:01:07  NVDA    bid=$894.53
  [RAW TICK] 14:01:07  NVDA    bid=$894.19
  [RAW TICK] 14:01:07  NVDA    bid=$894.25
  [RAW TICK] 14:01:07  MSTR    bid=$113.19
  [RAW TICK] 14:01:07  COIN    bid=$119.84
  [RAW TICK] 14:01:07  MSTR    bid=$112.98
  [RAW TICK] 14:01:07  TSLA    bid=$261.22
  [RAW TICK] 14:01:07  MSTR    bid=$113.09
  [RAW TICK] 14:01:07  NVDA    bid=$894.31
  [RAW TICK] 14:01:07  COIN    bid=$119.86
  [RAW TICK] 14:01:07  MSTR    bid=$112.99
  [RAW TICK] 14:01:07  COIN    bid=$119.68
  [RAW TICK] 14:01:07  MSTR    bid=$113.04
  [RAW TICK] 14:01:08  COIN    bid=$119.62
  [RAW TICK] 14:01:08  TSLA    bid=$261.45
  [RAW TICK] 14:01:08  TSLA    bid=$261.38
  [RAW TICK] 14:01:08  MSTR    bid=$112.98
  [RAW TICK] 14:01:08  TSLA    bid=$261.23
  [RAW TICK] 14:01:08  TSLA    bid=$261.14
  [RAW TICK] 14:01:08  AAPL    bid=$207.92
  [RAW TICK] 14:01:08  NVDA    bid=$894.41
  [RAW TICK] 14:01:08  MSTR    bid=$113.0
  [RAW TICK] 14:01:08  COIN    bid=$119.74
  [RAW TICK] 14:01:08  TSLA    bid=$261.05
  [RAW TICK] 14:01:08  TSLA    bid=$261.15
  [RAW TICK] 14:01:08  AAPL    bid=$207.96
  [RAW TICK] 14:01:08  COIN    bid=$119.86
  [RAW TICK] 14:01:08  TSLA    bid=$260.91
  [RAW TICK] 14:01:08  MSTR    bid=$112.76
  [RAW TICK] 14:01:08  COIN    bid=$119.6
  [RAW TICK] 14:01:08  COIN    bid=$119.53
  [RAW TICK] 14:01:08  NVDA    bid=$894.29
  [RAW TICK] 14:01:08  TSLA    bid=$261.03
  [RAW TICK] 14:01:08  AAPL    bid=$207.81
  [RAW TICK] 14:01:08  AAPL    bid=$208.69
  [RAW TICK] 14:01:08  NVDA    bid=$895.15
  [RAW TICK] 14:01:08  NVDA    bid=$895.12
  [RAW TICK] 14:01:09  COIN    bid=$119.58
  [RAW TICK] 14:01:09  NVDA    bid=$895.22
  [RAW TICK] 14:01:09  NVDA    bid=$895.33
  [RAW TICK] 14:01:09  NVDA    bid=$895.41
  [RAW TICK] 14:01:09  MSTR    bid=$112.87
  [RAW TICK] 14:01:09  COIN    bid=$119.55
  [RAW TICK] 14:01:09  COIN    bid=$119.94
  [RAW TICK] 14:01:09  COIN    bid=$119.68
  [RAW TICK] 14:01:09  NVDA    bid=$895.27
  [RAW TICK] 14:01:09  TSLA    bid=$261.0
  [RAW TICK] 14:01:09  TSLA    bid=$261.25
  [RAW TICK] 14:01:09  MSTR    bid=$112.95
  [RAW TICK] 14:01:09  MSTR    bid=$112.97
  [RAW TICK] 14:01:09  AAPL    bid=$209.0
  [RAW TICK] 14:01:09  TSLA    bid=$261.36
  [RAW TICK] 14:01:09  AAPL    bid=$209.12
  [RAW TICK] 14:01:09  NVDA    bid=$895.52
  [RAW TICK] 14:01:09  COIN    bid=$119.53
  [RAW TICK] 14:01:09  TSLA    bid=$261.49
  [RAW TICK] 14:01:09  TSLA    bid=$261.54
  [RAW TICK] 14:01:09  NVDA    bid=$895.32
  [RAW TICK] 14:01:09  TSLA    bid=$261.33
  [RAW TICK] 14:01:09  TSLA    bid=$261.37
  [RAW TICK] 14:01:09  MSTR    bid=$112.97
  [RAW TICK] 14:01:10  AAPL    bid=$209.34
  [RAW TICK] 14:01:10  MSTR    bid=$112.92
  [RAW TICK] 14:01:10  NVDA    bid=$895.17
  [RAW TICK] 14:01:10  COIN    bid=$119.51
  [RAW TICK] 14:01:10  NVDA    bid=$895.18
  [RAW TICK] 14:01:10  AAPL    bid=$209.58
  [RAW TICK] 14:01:10  NVDA    bid=$895.0
  [RAW TICK] 14:01:10  COIN    bid=$119.42
  [RAW TICK] 14:01:10  AAPL    bid=$209.73
  [RAW TICK] 14:01:10  NVDA    bid=$894.97
  [RAW TICK] 14:01:10  AAPL    bid=$209.68
  [RAW TICK] 14:01:10  TSLA    bid=$261.24
  [RAW TICK] 14:01:10  NVDA    bid=$895.15
  [RAW TICK] 14:01:10  MSTR    bid=$112.72
  [RAW TICK] 14:01:10  COIN    bid=$119.45
  [RAW TICK] 14:01:10  TSLA    bid=$261.4
  [RAW TICK] 14:01:10  TSLA    bid=$261.37
  [RAW TICK] 14:01:10  TSLA    bid=$261.46
  [RAW TICK] 14:01:10  MSTR    bid=$112.54
  [RAW TICK] 14:01:10  COIN    bid=$119.57
  [RAW TICK] 14:01:10  COIN    bid=$119.67
  [RAW TICK] 14:01:10  TSLA    bid=$261.59
  [RAW TICK] 14:01:10  COIN    bid=$119.75
  [RAW TICK] 14:01:10  MSTR    bid=$112.47
  [RAW TICK] 14:01:11  NVDA    bid=$895.31
  [RAW TICK] 14:01:11  AAPL    bid=$209.76
  [RAW TICK] 14:01:11  AAPL    bid=$209.53
  [RAW TICK] 14:01:11  AAPL    bid=$209.59
  [RAW TICK] 14:01:11  AAPL    bid=$209.86
  [RAW TICK] 14:01:11  NVDA    bid=$895.18
  [RAW TICK] 14:01:11  AAPL    bid=$209.92
  [RAW TICK] 14:01:11  TSLA    bid=$261.7
  [RAW TICK] 14:01:11  TSLA    bid=$261.87
  [RAW TICK] 14:01:11  TSLA    bid=$261.79
  [RAW TICK] 14:01:11  COIN    bid=$119.71
  [RAW TICK] 14:01:11  MSTR    bid=$112.55
  [RAW TICK] 14:01:11  AAPL    bid=$210.06
  [RAW TICK] 14:01:11  AAPL    bid=$210.44
  [RAW TICK] 14:01:11  AAPL    bid=$210.27
  [RAW TICK] 14:01:11  MSTR    bid=$112.47
  [RAW TICK] 14:01:11  TSLA    bid=$261.88
  [RAW TICK] 14:01:11  TSLA    bid=$261.85
  [RAW TICK] 14:01:11  MSTR    bid=$112.59
  [RAW TICK] 14:01:11  MSTR    bid=$112.65
  [RAW TICK] 14:01:11  COIN    bid=$119.75
  [RAW TICK] 14:01:11  NVDA    bid=$895.22
  [RAW TICK] 14:01:11  AAPL    bid=$210.16
  [RAW TICK] 14:01:11  MSTR    bid=$112.5
  [RAW TICK] 14:01:12  NVDA    bid=$895.21
  [RAW TICK] 14:01:12  NVDA    bid=$895.54
  [RAW TICK] 14:01:12  MSTR    bid=$112.51
  [RAW TICK] 14:01:12  COIN    bid=$119.57
  [RAW TICK] 14:01:12  COIN    bid=$119.6
  [RAW TICK] 14:01:12  COIN    bid=$119.45
  [RAW TICK] 14:01:12  AAPL    bid=$210.34
  [RAW TICK] 14:01:12  AAPL    bid=$210.43
  [RAW TICK] 14:01:12  COIN    bid=$119.26
  [RAW TICK] 14:01:12  MSTR    bid=$112.46
  [RAW TICK] 14:01:12  COIN    bid=$119.12
  [RAW TICK] 14:01:12  NVDA    bid=$895.22
  [RAW TICK] 14:01:12  COIN    bid=$118.95
  [RAW TICK] 14:01:12  COIN    bid=$119.0
  [RAW TICK] 14:01:12  NVDA    bid=$896.21
  [RAW TICK] 14:01:12  COIN    bid=$118.93
  [RAW TICK] 14:01:12  MSTR    bid=$112.27
  [RAW TICK] 14:01:12  NVDA    bid=$895.98
  [RAW TICK] 14:01:12  COIN    bid=$118.77
  [RAW TICK] 14:01:12  MSTR    bid=$112.62
  [RAW TICK] 14:01:12  TSLA    bid=$261.71
  [RAW TICK] 14:01:12  TSLA    bid=$261.65
  [RAW TICK] 14:01:12  TSLA    bid=$261.65
  [RAW TICK] 14:01:12  NVDA    bid=$895.84
  [RAW TICK] 14:01:12  TSLA    bid=$261.82
  [RAW TICK] 14:01:13  COIN    bid=$118.63
  [RAW TICK] 14:01:13  NVDA    bid=$895.79
  [RAW TICK] 14:01:13  NVDA    bid=$895.94
  [RAW TICK] 14:01:13  MSTR    bid=$112.74
  [RAW TICK] 14:01:13  TSLA    bid=$261.63
  [RAW TICK] 14:01:13  COIN    bid=$119.65
  [RAW TICK] 14:01:13  TSLA    bid=$261.52
  [RAW TICK] 14:01:13  AAPL    bid=$210.32
  [RAW TICK] 14:01:13  COIN    bid=$119.6
  [RAW TICK] 14:01:13  COIN    bid=$119.65
  [RAW TICK] 14:01:13  MSTR    bid=$112.66
  [RAW TICK] 14:01:13  NVDA    bid=$895.76
  [RAW TICK] 14:01:13  COIN    bid=$119.65
  [RAW TICK] 14:01:13  NVDA    bid=$895.86
  [RAW TICK] 14:01:13  COIN    bid=$119.67
  [RAW TICK] 14:01:13  NVDA    bid=$895.68
  [RAW TICK] 14:01:13  TSLA    bid=$261.41
  [RAW TICK] 14:01:13  NVDA    bid=$895.74
  [RAW TICK] 14:01:13  COIN    bid=$119.69
  [RAW TICK] 14:01:13  MSTR    bid=$112.69
  [RAW TICK] 14:01:13  AAPL    bid=$210.18
  [RAW TICK] 14:01:13  COIN    bid=$119.25
  [RAW TICK] 14:01:13  TSLA    bid=$261.1
  [RAW TICK] 14:01:13  COIN    bid=$119.2
  [RAW TICK] 14:01:14  TSLA    bid=$261.18
  [RAW TICK] 14:01:14  COIN    bid=$119.27
  [RAW TICK] 14:01:14  COIN    bid=$119.41
  [RAW TICK] 14:01:14  TSLA    bid=$261.26
  [RAW TICK] 14:01:14  AAPL    bid=$210.05
  [RAW TICK] 14:01:14  TSLA    bid=$261.48
  [RAW TICK] 14:01:14  COIN    bid=$119.3
  [RAW TICK] 14:01:14  MSTR    bid=$112.65
  [RAW TICK] 14:01:14  AAPL    bid=$210.1
  [RAW TICK] 14:01:14  MSTR    bid=$112.76
  [RAW TICK] 14:01:14  COIN    bid=$119.31
  [RAW TICK] 14:01:14  COIN    bid=$119.19
  [RAW TICK] 14:01:14  MSTR    bid=$112.95
  [RAW TICK] 14:01:14  NVDA    bid=$895.82
  [RAW TICK] 14:01:14  NVDA    bid=$895.88
  [RAW TICK] 14:01:14  MSTR    bid=$112.98
  [RAW TICK] 14:01:14  MSTR    bid=$112.96
  [RAW TICK] 14:01:14  NVDA    bid=$896.18
  [RAW TICK] 14:01:14  COIN    bid=$119.15
  [RAW TICK] 14:01:14  TSLA    bid=$261.49
  [RAW TICK] 14:01:14  AAPL    bid=$210.04
  [RAW TICK] 14:01:14  MSTR    bid=$113.08
  [RAW TICK] 14:01:14  MSTR    bid=$112.67
  [RAW TICK] 14:01:14  NVDA    bid=$896.06
  [RAW TICK] 14:01:15  TSLA    bid=$261.35
  [RAW TICK] 14:01:15  TSLA    bid=$261.49
  [RAW TICK] 14:01:15  NVDA    bid=$896.2
  [RAW TICK] 14:01:15  MSTR    bid=$112.68
  [RAW TICK] 14:01:15  COIN    bid=$119.25
  [RAW TICK] 14:01:15  AAPL    bid=$210.03
  [RAW TICK] 14:01:15  AAPL    bid=$210.17
  [RAW TICK] 14:01:15  AAPL    bid=$210.15
  [RAW TICK] 14:01:15  NVDA    bid=$896.35
  [RAW TICK] 14:01:15  COIN    bid=$119.42
  [RAW TICK] 14:01:15  AAPL    bid=$210.08
  [RAW TICK] 14:01:15  COIN    bid=$119.53
  [RAW TICK] 14:01:15  NVDA    bid=$896.49
  [RAW TICK] 14:01:15  TSLA    bid=$261.62
  [RAW TICK] 14:01:15  AAPL    bid=$210.16
  [RAW TICK] 14:01:15  COIN    bid=$119.48
  [RAW TICK] 14:01:15  NVDA    bid=$896.48
  [RAW TICK] 14:01:15  MSTR    bid=$112.44
  [RAW TICK] 14:01:15  AAPL    bid=$209.98
  [RAW TICK] 14:01:15  COIN    bid=$119.63
  [RAW TICK] 14:01:15  NVDA    bid=$896.48
  [RAW TICK] 14:01:15  MSTR    bid=$112.52
  [RAW TICK] 14:01:15  NVDA    bid=$896.44
  [RAW TICK] 14:01:15  MSTR    bid=$112.78
  [RAW TICK] 14:01:16  AAPL    bid=$209.91
  [RAW TICK] 14:01:16  AAPL    bid=$209.54
  [RAW TICK] 14:01:16  MSTR    bid=$112.88
  [RAW TICK] 14:01:16  MSTR    bid=$112.77
  [RAW TICK] 14:01:16  TSLA    bid=$261.68
  [RAW TICK] 14:01:16  COIN    bid=$119.7
  [RAW TICK] 14:01:16  TSLA    bid=$261.55
  [RAW TICK] 14:01:16  NVDA    bid=$896.62
  [RAW TICK] 14:01:16  TSLA    bid=$261.69
  [RAW TICK] 14:01:16  TSLA    bid=$261.89
  [RAW TICK] 14:01:16  MSTR    bid=$112.76
  [RAW TICK] 14:01:16  AAPL    bid=$209.52
  [RAW TICK] 14:01:16  NVDA    bid=$896.48
  [RAW TICK] 14:01:16  COIN    bid=$119.85
  [RAW TICK] 14:01:16  AAPL    bid=$209.48
  [RAW TICK] 14:01:16  TSLA    bid=$261.81
  [RAW TICK] 14:01:16  AAPL    bid=$209.65
  [RAW TICK] 14:01:16  MSTR    bid=$112.82
  [RAW TICK] 14:01:16  AAPL    bid=$209.71
  [RAW TICK] 14:01:16  NVDA    bid=$896.42
  [RAW TICK] 14:01:16  NVDA    bid=$896.53
  [RAW TICK] 14:01:16  MSTR    bid=$112.78
  [RAW TICK] 14:01:16  TSLA    bid=$261.87
  [RAW TICK] 14:01:16  COIN    bid=$120.15
  [RAW TICK] 14:01:17  MSTR    bid=$112.87
  [RAW TICK] 14:01:17  TSLA    bid=$261.75
  [RAW TICK] 14:01:17  TSLA    bid=$261.85
  [RAW TICK] 14:01:17  TSLA    bid=$261.75
  [RAW TICK] 14:01:17  TSLA    bid=$262.11
  [RAW TICK] 14:01:17  MSTR    bid=$112.82
  [RAW TICK] 14:01:17  AAPL    bid=$209.82
  [RAW TICK] 14:01:17  TSLA    bid=$262.38
  [RAW TICK] 14:01:17  COIN    bid=$119.93
  [RAW TICK] 14:01:17  AAPL    bid=$209.79
  [RAW TICK] 14:01:17  AAPL    bid=$209.84
  [RAW TICK] 14:01:17  MSTR    bid=$112.77
  [RAW TICK] 14:01:17  MSTR    bid=$112.71
  [RAW TICK] 14:01:17  TSLA    bid=$262.63
  [RAW TICK] 14:01:17  AAPL    bid=$209.68
  [RAW TICK] 14:01:17  MSTR    bid=$112.6
  [RAW TICK] 14:01:17  COIN    bid=$119.83
  [RAW TICK] 14:01:17  NVDA    bid=$896.84
  [RAW TICK] 14:01:17  MSTR    bid=$112.64
  [RAW TICK] 14:01:17  NVDA    bid=$896.92
  [RAW TICK] 14:01:17  NVDA    bid=$897.09
  [RAW TICK] 14:01:17  COIN    bid=$119.84
  [RAW TICK] 14:01:17  MSTR    bid=$112.56
  [RAW TICK] 14:01:17  COIN    bid=$119.92
  [RAW TICK] 14:01:18  MSTR    bid=$112.61
  [RAW TICK] 14:01:18  MSTR    bid=$112.74
  [RAW TICK] 14:01:18  TSLA    bid=$262.55
  [RAW TICK] 14:01:18  AAPL    bid=$209.71
  [RAW TICK] 14:01:18  NVDA    bid=$897.19
  [RAW TICK] 14:01:18  MSTR    bid=$112.83
  [RAW TICK] 14:01:18  NVDA    bid=$897.49
  [RAW TICK] 14:01:18  MSTR    bid=$112.78
  [RAW TICK] 14:01:18  TSLA    bid=$262.24
  [RAW TICK] 14:01:18  AAPL    bid=$209.9
  [RAW TICK] 14:01:18  COIN    bid=$120.13
  [RAW TICK] 14:01:18  AAPL    bid=$209.98
  [RAW TICK] 14:01:18  COIN    bid=$120.32
  [RAW TICK] 14:01:18  MSTR    bid=$112.7
  [RAW TICK] 14:01:18  COIN    bid=$120.58
  [RAW TICK] 14:01:18  COIN    bid=$120.72
  [RAW TICK] 14:01:18  NVDA    bid=$897.55
  [RAW TICK] 14:01:18  MSTR    bid=$112.37
  [RAW TICK] 14:01:18  AAPL    bid=$210.07
  [RAW TICK] 14:01:18  MSTR    bid=$112.01
  [RAW TICK] 14:01:18  MSTR    bid=$112.02
  [RAW TICK] 14:01:18  NVDA    bid=$897.42
  [RAW TICK] 14:01:18  NVDA    bid=$897.42
  [RAW TICK] 14:01:18  AAPL    bid=$210.04
  [RAW TICK] 14:01:19  TSLA    bid=$262.26
  [RAW TICK] 14:01:19  AAPL    bid=$210.19
  [RAW TICK] 14:01:19  TSLA    bid=$262.35
  [RAW TICK] 14:01:19  TSLA    bid=$262.51
  [RAW TICK] 14:01:19  AAPL    bid=$210.15
  [RAW TICK] 14:01:19  TSLA    bid=$262.52
  [RAW TICK] 14:01:19  COIN    bid=$120.65
  [RAW TICK] 14:01:19  NVDA    bid=$897.27
  [RAW TICK] 14:01:19  MSTR    bid=$111.91
  [RAW TICK] 14:01:19  COIN    bid=$120.47
  [RAW TICK] 14:01:19  MSTR    bid=$111.66
  [RAW TICK] 14:01:19  MSTR    bid=$111.93
  [RAW TICK] 14:01:19  NVDA    bid=$897.21
