  Session log : spot_check_logs\log4.txt  (started 2026-06-01 14:16:51)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:20:40  MSTR    bid=$146.37
  [RAW TICK] 14:20:40  AAPL    bid=$218.82
  [RAW TICK] 14:20:40  AAPL    bid=$220.04
  [RAW TICK] 14:20:40  COIN    bid=$125.56
  [RAW TICK] 14:20:40  MSTR    bid=$146.38
  [RAW TICK] 14:20:40  NVDA    bid=$891.68
  [RAW TICK] 14:20:40  TSLA    bid=$268.61
  [RAW TICK] 14:20:40  AAPL    bid=$220.09
  [RAW TICK] 14:20:40  TSLA    bid=$268.31
  [RAW TICK] 14:20:40  MSTR    bid=$146.23
  [RAW TICK] 14:20:40  AAPL    bid=$220.14
  [RAW TICK] 14:20:41  COIN    bid=$125.57
  [RAW TICK] 14:20:41  AAPL    bid=$220.36
  [RAW TICK] 14:20:41  AAPL    bid=$220.31
  [RAW TICK] 14:20:41  NVDA    bid=$891.75
  [RAW TICK] 14:20:41  MSTR    bid=$146.34
  [RAW TICK] 14:20:41  NVDA    bid=$892.09
  [RAW TICK] 14:20:41  NVDA    bid=$892.09
  [RAW TICK] 14:20:41  TSLA    bid=$269.43

  [THRESHOLD TRIP] TSLA  bid=$269.43  band=$269.16  (mean=268.35, sigma=0.4037, breach=2.67σ)
  [AUTO BUY] Gemini disabled — buying on sigma breach.
  [PAPER RISK CHECK]  balance=$108,479.63  budget(10%)=$10,847.96  → 40.26264 shares of TSLA  (~$10,847.96)
[PAPER FILL] 2026-06-01 14:20:41.295041 | BUY 40.26264 TSLA @ $269.43  |  Cash: $97,631.67
  [RAW TICK] 14:20:41  TSLA    bid=$269.47
  [RAW TICK] 14:20:41  TSLA    bid=$269.27
  [RAW TICK] 14:20:41  COIN    bid=$125.55
  [RAW TICK] 14:20:41  TSLA    bid=$269.38
  [RAW TICK] 14:20:41  COIN    bid=$125.76
  [RAW TICK] 14:20:41  NVDA    bid=$892.12
  [RAW TICK] 14:20:41  COIN    bid=$125.68
  [RAW TICK] 14:20:41  MSTR    bid=$146.2
  [RAW TICK] 14:20:41  TSLA    bid=$269.23
  [RAW TICK] 14:20:41  TSLA    bid=$269.21
  [RAW TICK] 14:20:41  MSTR    bid=$146.0
  [RAW TICK] 14:20:41  COIN    bid=$125.57
  [RAW TICK] 14:20:41  MSTR    bid=$146.19
  [RAW TICK] 14:20:41  NVDA    bid=$892.12
  [RAW TICK] 14:20:41  NVDA    bid=$892.04
  [RAW TICK] 14:20:41  NVDA    bid=$892.11
  [RAW TICK] 14:20:42  MSTR    bid=$146.17
  [RAW TICK] 14:20:42  AAPL    bid=$220.07
  [RAW TICK] 14:20:42  MSTR    bid=$146.21
  [RAW TICK] 14:20:42  COIN    bid=$125.62
  [RAW TICK] 14:20:42  MSTR    bid=$146.09
  [RAW TICK] 14:20:42  MSTR    bid=$146.14
  [RAW TICK] 14:20:42  TSLA    bid=$269.46
  [RAW TICK] 14:20:42  AAPL    bid=$219.81
  [RAW TICK] 14:20:42  AAPL    bid=$219.8
  [RAW TICK] 14:20:42  AAPL    bid=$219.74
  [RAW TICK] 14:20:42  MSTR    bid=$146.09
  [RAW TICK] 14:20:42  TSLA    bid=$269.62
  [RAW TICK] 14:20:42  MSTR    bid=$146.18
  [RAW TICK] 14:20:42  TSLA    bid=$269.81
  [RAW TICK] 14:20:42  NVDA    bid=$892.12
  [RAW TICK] 14:20:42  MSTR    bid=$146.19
  [RAW TICK] 14:20:42  MSTR    bid=$146.02
  [RAW TICK] 14:20:42  TSLA    bid=$269.71
  [RAW TICK] 14:20:42  AAPL    bid=$220.17
  [RAW TICK] 14:20:42  NVDA    bid=$892.19
  [RAW TICK] 14:20:42  MSTR    bid=$145.84
  [RAW TICK] 14:20:42  NVDA    bid=$892.2
  [RAW TICK] 14:20:42  TSLA    bid=$269.9
  [RAW TICK] 14:20:42  COIN    bid=$125.79
  [RAW TICK] 14:20:42  AAPL    bid=$220.33
  [RAW TICK] 14:20:43  MSTR    bid=$145.94
  [RAW TICK] 14:20:43  NVDA    bid=$892.27
  [RAW TICK] 14:20:43  COIN    bid=$125.87
  [RAW TICK] 14:20:43  MSTR    bid=$146.01
  [RAW TICK] 14:20:43  NVDA    bid=$892.43
  [RAW TICK] 14:20:43  AAPL    bid=$220.41
  [RAW TICK] 14:20:43  COIN    bid=$125.88
  [RAW TICK] 14:20:43  TSLA    bid=$270.01
  [RAW TICK] 14:20:43  MSTR    bid=$146.05
  [RAW TICK] 14:20:43  TSLA    bid=$269.98
  [RAW TICK] 14:20:43  NVDA    bid=$892.2
  [RAW TICK] 14:20:43  AAPL    bid=$220.68
  [RAW TICK] 14:20:43  TSLA    bid=$270.02
  [RAW TICK] 14:20:43  MSTR    bid=$145.91
  [RAW TICK] 14:20:43  COIN    bid=$125.88
  [RAW TICK] 14:20:43  COIN    bid=$125.85
  [RAW TICK] 14:20:43  NVDA    bid=$892.17
  [RAW TICK] 14:20:43  TSLA    bid=$269.93
  [RAW TICK] 14:20:43  NVDA    bid=$892.15
  [RAW TICK] 14:20:43  NVDA    bid=$892.03
  [RAW TICK] 14:20:43  TSLA    bid=$270.06
  [RAW TICK] 14:20:43  MSTR    bid=$145.84
  [RAW TICK] 14:20:43  COIN    bid=$126.0
  [RAW TICK] 14:20:43  COIN    bid=$125.92
  [RAW TICK] 14:20:44  COIN    bid=$125.75
  [RAW TICK] 14:20:44  MSTR    bid=$145.97
  [RAW TICK] 14:20:44  AAPL    bid=$220.86
  [RAW TICK] 14:20:44  MSTR    bid=$145.79
  [RAW TICK] 14:20:44  AAPL    bid=$220.82
  [RAW TICK] 14:20:44  AAPL    bid=$220.79
  [RAW TICK] 14:20:44  MSTR    bid=$145.66
  [RAW TICK] 14:20:44  AAPL    bid=$220.94
  [RAW TICK] 14:20:44  AAPL    bid=$220.9
  [RAW TICK] 14:20:44  COIN    bid=$125.66
  [RAW TICK] 14:20:44  NVDA    bid=$891.52
  [RAW TICK] 14:20:44  MSTR    bid=$145.51
  [RAW TICK] 14:20:44  NVDA    bid=$891.47
  [RAW TICK] 14:20:44  MSTR    bid=$145.47
  [RAW TICK] 14:20:44  MSTR    bid=$145.55
  [RAW TICK] 14:20:44  AAPL    bid=$220.91
  [RAW TICK] 14:20:44  TSLA    bid=$270.05
  [RAW TICK] 14:20:44  NVDA    bid=$891.41
  [RAW TICK] 14:20:44  AAPL    bid=$221.08
  [RAW TICK] 14:20:44  AAPL    bid=$221.12
  [RAW TICK] 14:20:44  MSTR    bid=$145.68
  [RAW TICK] 14:20:44  AAPL    bid=$220.66
  [RAW TICK] 14:20:44  NVDA    bid=$891.39
  [RAW TICK] 14:20:44  MSTR    bid=$145.45
  [RAW TICK] 14:20:45  AAPL    bid=$220.95
  [RAW TICK] 14:20:45  COIN    bid=$126.71
  [RAW TICK] 14:20:45  MSTR    bid=$145.46
  [RAW TICK] 14:20:45  NVDA    bid=$891.34
  [RAW TICK] 14:20:45  AAPL    bid=$221.14
  [RAW TICK] 14:20:45  TSLA    bid=$270.21
  [RAW TICK] 14:20:45  COIN    bid=$126.78
  [RAW TICK] 14:20:45  NVDA    bid=$891.25
  [RAW TICK] 14:20:45  MSTR    bid=$145.77
  [RAW TICK] 14:20:45  COIN    bid=$126.7
  [RAW TICK] 14:20:45  AAPL    bid=$221.32
  [RAW TICK] 14:20:45  MSTR    bid=$145.45
  [RAW TICK] 14:20:45  MSTR    bid=$145.3
  [RAW TICK] 14:20:45  AAPL    bid=$221.23
  [RAW TICK] 14:20:45  TSLA    bid=$270.09
  [RAW TICK] 14:20:45  TSLA    bid=$269.82
  [RAW TICK] 14:20:45  MSTR    bid=$145.49
  [RAW TICK] 14:20:45  NVDA    bid=$891.37
  [RAW TICK] 14:20:45  MSTR    bid=$145.55
  [RAW TICK] 14:20:45  MSTR    bid=$145.72
  [RAW TICK] 14:20:45  COIN    bid=$126.78
  [RAW TICK] 14:20:45  AAPL    bid=$221.21
  [RAW TICK] 14:20:45  COIN    bid=$126.77
  [RAW TICK] 14:20:45  TSLA    bid=$269.87
  [RAW TICK] 14:20:46  COIN    bid=$126.76
  [RAW TICK] 14:20:46  AAPL    bid=$221.28
  [RAW TICK] 14:20:46  MSTR    bid=$145.7
  [RAW TICK] 14:20:46  AAPL    bid=$221.14
  [RAW TICK] 14:20:46  AAPL    bid=$221.3
  [RAW TICK] 14:20:46  TSLA    bid=$269.78
  [RAW TICK] 14:20:46  AAPL    bid=$221.42
  [RAW TICK] 14:20:46  MSTR    bid=$145.44
  [RAW TICK] 14:20:46  MSTR    bid=$145.65
  [RAW TICK] 14:20:46  TSLA    bid=$269.84
  [RAW TICK] 14:20:46  TSLA    bid=$269.82
  [RAW TICK] 14:20:46  NVDA    bid=$891.41
  [RAW TICK] 14:20:46  COIN    bid=$126.59
  [RAW TICK] 14:20:46  AAPL    bid=$221.58
  [RAW TICK] 14:20:46  NVDA    bid=$891.19
  [RAW TICK] 14:20:46  COIN    bid=$127.49
  [RAW TICK] 14:20:46  COIN    bid=$127.24
  [RAW TICK] 14:20:46  AAPL    bid=$221.57
  [RAW TICK] 14:20:46  AAPL    bid=$221.7
  [RAW TICK] 14:20:46  MSTR    bid=$145.81
  [RAW TICK] 14:20:46  AAPL    bid=$221.45
  [RAW TICK] 14:20:46  AAPL    bid=$221.37
  [RAW TICK] 14:20:46  MSTR    bid=$145.97
  [RAW TICK] 14:20:46  NVDA    bid=$891.18
  [RAW TICK] 14:20:47  MSTR    bid=$145.98
  [RAW TICK] 14:20:47  MSTR    bid=$146.07
  [RAW TICK] 14:20:47  MSTR    bid=$145.92
  [RAW TICK] 14:20:47  AAPL    bid=$221.26
  [RAW TICK] 14:20:47  NVDA    bid=$891.25
  [RAW TICK] 14:20:47  COIN    bid=$127.21
  [RAW TICK] 14:20:47  MSTR    bid=$145.97
  [RAW TICK] 14:20:47  COIN    bid=$127.03
  [RAW TICK] 14:20:47  NVDA    bid=$891.01
  [RAW TICK] 14:20:47  COIN    bid=$126.95
  [RAW TICK] 14:20:47  AAPL    bid=$221.22
  [RAW TICK] 14:20:47  COIN    bid=$126.73
  [RAW TICK] 14:20:47  MSTR    bid=$145.87
  [RAW TICK] 14:20:47  MSTR    bid=$145.82
  [RAW TICK] 14:20:47  COIN    bid=$126.71
  [RAW TICK] 14:20:47  MSTR    bid=$145.73
  [RAW TICK] 14:20:47  AAPL    bid=$221.19
  [RAW TICK] 14:20:47  MSTR    bid=$145.89
  [RAW TICK] 14:20:47  AAPL    bid=$221.29
  [RAW TICK] 14:20:47  COIN    bid=$126.57
  [RAW TICK] 14:20:47  AAPL    bid=$221.44
  [RAW TICK] 14:20:47  NVDA    bid=$890.96
  [RAW TICK] 14:20:47  TSLA    bid=$269.86
  [RAW TICK] 14:20:48  AAPL    bid=$221.18
  [RAW TICK] 14:20:48  COIN    bid=$126.82
  [RAW TICK] 14:20:48  MSTR    bid=$146.01
  [RAW TICK] 14:20:48  AAPL    bid=$220.88
  [RAW TICK] 14:20:48  MSTR    bid=$146.23
  [RAW TICK] 14:20:48  MSTR    bid=$146.4
  [RAW TICK] 14:20:48  NVDA    bid=$891.39
  [RAW TICK] 14:20:48  COIN    bid=$126.9
  [RAW TICK] 14:20:48  MSTR    bid=$146.29
  [RAW TICK] 14:20:48  COIN    bid=$126.87
  [RAW TICK] 14:20:48  MSTR    bid=$146.28
  [RAW TICK] 14:20:48  COIN    bid=$126.93
  [RAW TICK] 14:20:48  NVDA    bid=$891.51
  [RAW TICK] 14:20:48  NVDA    bid=$891.32
  [RAW TICK] 14:20:48  TSLA    bid=$269.83
  [RAW TICK] 14:20:48  MSTR    bid=$146.12
  [RAW TICK] 14:20:48  AAPL    bid=$220.9
  [RAW TICK] 14:20:48  COIN    bid=$126.85
  [RAW TICK] 14:20:48  COIN    bid=$126.95
  [RAW TICK] 14:20:48  COIN    bid=$126.93
  [RAW TICK] 14:20:48  COIN    bid=$127.03
  [RAW TICK] 14:20:48  COIN    bid=$127.12
  [RAW TICK] 14:20:48  NVDA    bid=$891.5
  [RAW TICK] 14:20:49  MSTR    bid=$146.1
  [RAW TICK] 14:20:49  TSLA    bid=$269.91
  [RAW TICK] 14:20:49  COIN    bid=$126.98
  [RAW TICK] 14:20:49  MSTR    bid=$146.19
  [RAW TICK] 14:20:49  COIN    bid=$127.05
  [RAW TICK] 14:20:49  TSLA    bid=$270.29
  [RAW TICK] 14:20:49  COIN    bid=$127.04
  [RAW TICK] 14:20:49  COIN    bid=$126.89
  [RAW TICK] 14:20:49  COIN    bid=$126.9
  [RAW TICK] 14:20:49  AAPL    bid=$221.06
  [RAW TICK] 14:20:49  TSLA    bid=$270.05
  [RAW TICK] 14:20:49  COIN    bid=$126.82
  [RAW TICK] 14:20:49  AAPL    bid=$221.05
  [RAW TICK] 14:20:49  COIN    bid=$126.84
  [RAW TICK] 14:20:49  AAPL    bid=$221.0
  [RAW TICK] 14:20:49  AAPL    bid=$220.84
  [RAW TICK] 14:20:49  NVDA    bid=$891.56
  [RAW TICK] 14:20:49  AAPL    bid=$221.12
  [RAW TICK] 14:20:49  TSLA    bid=$270.14
  [RAW TICK] 14:20:49  TSLA    bid=$269.75
  [RAW TICK] 14:20:49  MSTR    bid=$146.17
  [RAW TICK] 14:20:49  TSLA    bid=$269.47
  [RAW TICK] 14:20:49  NVDA    bid=$891.88
  [RAW TICK] 14:20:49  MSTR    bid=$146.23
  [RAW TICK] 14:20:50  MSTR    bid=$146.04
  [RAW TICK] 14:20:50  TSLA    bid=$269.66
  [RAW TICK] 14:20:50  COIN    bid=$126.95
  [RAW TICK] 14:20:50  AAPL    bid=$221.29
  [RAW TICK] 14:20:50  NVDA    bid=$891.86
  [RAW TICK] 14:20:50  NVDA    bid=$891.77
  [RAW TICK] 14:20:50  MSTR    bid=$145.93
  [RAW TICK] 14:20:50  TSLA    bid=$269.94
  [RAW TICK] 14:20:50  MSTR    bid=$145.76
  [RAW TICK] 14:20:50  COIN    bid=$126.59
  [RAW TICK] 14:20:50  AAPL    bid=$221.21
  [RAW TICK] 14:20:50  TSLA    bid=$269.99
  [RAW TICK] 14:20:50  NVDA    bid=$891.96
  [RAW TICK] 14:20:50  AAPL    bid=$221.12
  [RAW TICK] 14:20:50  MSTR    bid=$145.63
  [RAW TICK] 14:20:50  AAPL    bid=$221.32
  [RAW TICK] 14:20:50  COIN    bid=$126.45
  [RAW TICK] 14:20:50  MSTR    bid=$145.63
  [RAW TICK] 14:20:50  MSTR    bid=$145.79
  [RAW TICK] 14:20:50  TSLA    bid=$270.2
  [RAW TICK] 14:20:50  AAPL    bid=$220.98
  [RAW TICK] 14:20:50  COIN    bid=$126.87
  [RAW TICK] 14:20:50  MSTR    bid=$145.84
  [RAW TICK] 14:20:51  COIN    bid=$127.04
  [RAW TICK] 14:20:51  MSTR    bid=$145.8
  [RAW TICK] 14:20:51  MSTR    bid=$145.82
  [RAW TICK] 14:20:51  COIN    bid=$128.11

  [TAKE PROFIT] COIN  cost=$124.2900  now=$128.1100  gain=+3.07%  selling 133.02766 shares
[PAPER FILL] 2026-06-01 14:20:51.148780 | SELL 133.02766 COIN @ $128.11  |  Cash: $114,673.84
  [RAW TICK] 14:20:51  TSLA    bid=$270.13
  [RAW TICK] 14:20:51  MSTR    bid=$145.86
  [RAW TICK] 14:20:51  COIN    bid=$128.22
  [RAW TICK] 14:20:51  AAPL    bid=$221.13
  [RAW TICK] 14:20:51  TSLA    bid=$270.21
  [RAW TICK] 14:20:51  TSLA    bid=$270.04
  [RAW TICK] 14:20:51  NVDA    bid=$891.97
  [RAW TICK] 14:20:51  TSLA    bid=$270.11
  [RAW TICK] 14:20:51  TSLA    bid=$270.3
  [RAW TICK] 14:20:51  MSTR    bid=$145.89
  [RAW TICK] 14:20:51  AAPL    bid=$221.19
  [RAW TICK] 14:20:51  AAPL    bid=$221.2
  [RAW TICK] 14:20:51  NVDA    bid=$892.84
  [RAW TICK] 14:20:51  COIN    bid=$128.0
  [RAW TICK] 14:20:51  AAPL    bid=$221.36
  [RAW TICK] 14:20:51  COIN    bid=$128.22
  [RAW TICK] 14:20:51  NVDA    bid=$892.64
  [RAW TICK] 14:20:51  COIN    bid=$128.38
  [RAW TICK] 14:20:51  MSTR    bid=$145.79
  [RAW TICK] 14:20:51  TSLA    bid=$270.46
  [RAW TICK] 14:20:52  MSTR    bid=$145.78
  [RAW TICK] 14:20:52  NVDA    bid=$892.91
  [RAW TICK] 14:20:52  NVDA    bid=$892.57
  [RAW TICK] 14:20:52  MSTR    bid=$145.55
  [RAW TICK] 14:20:52  MSTR    bid=$145.67
  [RAW TICK] 14:20:52  TSLA    bid=$270.46
  [RAW TICK] 14:20:52  AAPL    bid=$221.53
  [RAW TICK] 14:20:52  COIN    bid=$128.43
  [RAW TICK] 14:20:52  AAPL    bid=$221.61
  [RAW TICK] 14:20:52  AAPL    bid=$221.96
  [RAW TICK] 14:20:52  NVDA    bid=$892.72
  [RAW TICK] 14:20:52  NVDA    bid=$892.48
  [RAW TICK] 14:20:52  COIN    bid=$128.27
  [RAW TICK] 14:20:52  MSTR    bid=$145.64
  [RAW TICK] 14:20:52  NVDA    bid=$892.44
  [RAW TICK] 14:20:52  COIN    bid=$128.36
  [RAW TICK] 14:20:52  MSTR    bid=$145.42
  [RAW TICK] 14:20:52  COIN    bid=$128.54
  [RAW TICK] 14:20:52  COIN    bid=$128.53
  [RAW TICK] 14:20:52  TSLA    bid=$270.72
  [RAW TICK] 14:20:52  COIN    bid=$128.73
  [RAW TICK] 14:20:52  COIN    bid=$128.68
  [RAW TICK] 14:20:52  AAPL    bid=$221.88
  [RAW TICK] 14:20:52  TSLA    bid=$270.95
  [RAW TICK] 14:20:53  MSTR    bid=$145.39
  [RAW TICK] 14:20:53  NVDA    bid=$892.39
  [RAW TICK] 14:20:53  MSTR    bid=$145.44
  [RAW TICK] 14:20:53  COIN    bid=$128.52
  [RAW TICK] 14:20:53  MSTR    bid=$145.19
  [RAW TICK] 14:20:53  TSLA    bid=$271.0
  [RAW TICK] 14:20:53  NVDA    bid=$892.4
  [RAW TICK] 14:20:53  TSLA    bid=$270.9
  [RAW TICK] 14:20:53  TSLA    bid=$270.83
  [RAW TICK] 14:20:53  MSTR    bid=$145.24
  [RAW TICK] 14:20:53  TSLA    bid=$270.9
  [RAW TICK] 14:20:53  MSTR    bid=$145.28
  [RAW TICK] 14:20:53  AAPL    bid=$221.95
  [RAW TICK] 14:20:53  COIN    bid=$128.62
  [RAW TICK] 14:20:53  MSTR    bid=$145.11
  [RAW TICK] 14:20:53  MSTR    bid=$145.15
  [RAW TICK] 14:20:53  AAPL    bid=$222.21
  [RAW TICK] 14:20:53  AAPL    bid=$222.24
  [RAW TICK] 14:20:53  COIN    bid=$128.59
  [RAW TICK] 14:20:53  COIN    bid=$128.44
  [RAW TICK] 14:20:53  COIN    bid=$128.39
  [RAW TICK] 14:20:53  TSLA    bid=$270.66
  [RAW TICK] 14:20:53  TSLA    bid=$270.73
  [RAW TICK] 14:20:53  AAPL    bid=$222.3
  [RAW TICK] 14:20:54  COIN    bid=$128.35
  [RAW TICK] 14:20:54  COIN    bid=$128.25
  [RAW TICK] 14:20:54  COIN    bid=$128.41
  [RAW TICK] 14:20:54  AAPL    bid=$221.97
  [RAW TICK] 14:20:54  AAPL    bid=$222.18
  [RAW TICK] 14:20:54  COIN    bid=$128.15
  [RAW TICK] 14:20:54  AAPL    bid=$222.19
  [RAW TICK] 14:20:54  MSTR    bid=$145.09
  [RAW TICK] 14:20:54  NVDA    bid=$892.39
  [RAW TICK] 14:20:54  COIN    bid=$128.04
  [RAW TICK] 14:20:54  TSLA    bid=$270.4
  [RAW TICK] 14:20:54  AAPL    bid=$221.96
  [RAW TICK] 14:20:54  COIN    bid=$129.3
  [RAW TICK] 14:20:54  TSLA    bid=$270.42
  [RAW TICK] 14:20:54  AAPL    bid=$222.13
  [RAW TICK] 14:20:54  NVDA    bid=$892.48
  [RAW TICK] 14:20:54  NVDA    bid=$892.61
  [RAW TICK] 14:20:54  TSLA    bid=$270.27
  [RAW TICK] 14:20:54  TSLA    bid=$270.06
  [RAW TICK] 14:20:54  TSLA    bid=$270.14
  [RAW TICK] 14:20:54  AAPL    bid=$222.14
  [RAW TICK] 14:20:54  COIN    bid=$129.37
  [RAW TICK] 14:20:54  MSTR    bid=$145.13
  [RAW TICK] 14:20:54  TSLA    bid=$270.32
  [RAW TICK] 14:20:55  TSLA    bid=$270.4
  [RAW TICK] 14:20:55  COIN    bid=$129.2
  [RAW TICK] 14:20:55  TSLA    bid=$270.52
  [RAW TICK] 14:20:55  NVDA    bid=$892.74
  [RAW TICK] 14:20:55  AAPL    bid=$222.27
  [RAW TICK] 14:20:55  AAPL    bid=$222.29
  [RAW TICK] 14:20:55  AAPL    bid=$222.37
  [RAW TICK] 14:20:55  AAPL    bid=$222.55
  [RAW TICK] 14:20:55  AAPL    bid=$222.62
  [RAW TICK] 14:20:55  COIN    bid=$129.23
  [RAW TICK] 14:20:55  NVDA    bid=$892.61
  [RAW TICK] 14:20:55  COIN    bid=$129.19
  [RAW TICK] 14:20:55  TSLA    bid=$270.5
  [RAW TICK] 14:20:55  COIN    bid=$129.06
  [RAW TICK] 14:20:55  TSLA    bid=$270.3
  [RAW TICK] 14:20:55  TSLA    bid=$270.57
  [RAW TICK] 14:20:55  TSLA    bid=$272.04
  [RAW TICK] 14:20:55  AAPL    bid=$222.53
  [RAW TICK] 14:20:55  TSLA    bid=$271.93
  [RAW TICK] 14:20:55  AAPL    bid=$222.58
  [RAW TICK] 14:20:55  COIN    bid=$129.08
  [RAW TICK] 14:20:55  TSLA    bid=$271.96
  [RAW TICK] 14:20:55  NVDA    bid=$892.6
  [RAW TICK] 14:20:55  AAPL    bid=$222.84
  [RAW TICK] 14:20:56  COIN    bid=$129.0
  [RAW TICK] 14:20:56  COIN    bid=$129.05
  [RAW TICK] 14:20:56  COIN    bid=$128.88
  [RAW TICK] 14:20:56  MSTR    bid=$145.22
  [RAW TICK] 14:20:56  AAPL    bid=$222.81
  [RAW TICK] 14:20:56  NVDA    bid=$892.74
  [RAW TICK] 14:20:56  COIN    bid=$128.92
  [RAW TICK] 14:20:56  AAPL    bid=$222.61
  [RAW TICK] 14:20:56  MSTR    bid=$145.41
  [RAW TICK] 14:20:56  MSTR    bid=$145.26
  [RAW TICK] 14:20:56  COIN    bid=$129.06
  [RAW TICK] 14:20:56  AAPL    bid=$222.74
  [RAW TICK] 14:20:56  AAPL    bid=$222.66
  [RAW TICK] 14:20:56  COIN    bid=$129.09
  [RAW TICK] 14:20:56  COIN    bid=$129.24
  [RAW TICK] 14:20:56  AAPL    bid=$222.88
  [RAW TICK] 14:20:56  COIN    bid=$129.26
  [RAW TICK] 14:20:56  COIN    bid=$129.33
  [RAW TICK] 14:20:56  COIN    bid=$129.3
  [RAW TICK] 14:20:56  MSTR    bid=$144.97
  [RAW TICK] 14:20:56  TSLA    bid=$272.02
  [RAW TICK] 14:20:56  MSTR    bid=$145.17
  [RAW TICK] 14:20:56  MSTR    bid=$145.26
  [RAW TICK] 14:20:56  AAPL    bid=$222.77
  [RAW TICK] 14:20:57  TSLA    bid=$271.88
  [RAW TICK] 14:20:57  MSTR    bid=$145.7
  [RAW TICK] 14:20:57  TSLA    bid=$271.79
  [RAW TICK] 14:20:57  AAPL    bid=$222.85
  [RAW TICK] 14:20:57  COIN    bid=$129.31
  [RAW TICK] 14:20:57  NVDA    bid=$892.61
  [RAW TICK] 14:20:57  AAPL    bid=$222.72
  [RAW TICK] 14:20:57  AAPL    bid=$222.57
  [RAW TICK] 14:20:57  AAPL    bid=$222.35
  [RAW TICK] 14:20:57  NVDA    bid=$892.47
  [RAW TICK] 14:20:57  AAPL    bid=$222.26
  [RAW TICK] 14:20:57  TSLA    bid=$271.68
  [RAW TICK] 14:20:57  AAPL    bid=$222.17
  [RAW TICK] 14:20:57  AAPL    bid=$222.22
  [RAW TICK] 14:20:57  COIN    bid=$129.32
  [RAW TICK] 14:20:57  AAPL    bid=$222.2
  [RAW TICK] 14:20:57  NVDA    bid=$892.26
  [RAW TICK] 14:20:57  COIN    bid=$129.36
  [RAW TICK] 14:20:57  NVDA    bid=$892.38
  [RAW TICK] 14:20:57  NVDA    bid=$892.37
  [RAW TICK] 14:20:57  TSLA    bid=$271.71
  [RAW TICK] 14:20:57  COIN    bid=$129.37
  [RAW TICK] 14:20:57  COIN    bid=$129.4
  [RAW TICK] 14:20:57  TSLA    bid=$271.51
  [RAW TICK] 14:20:58  TSLA    bid=$271.7
  [RAW TICK] 14:20:58  MSTR    bid=$145.72
  [RAW TICK] 14:20:58  NVDA    bid=$892.43
  [RAW TICK] 14:20:58  COIN    bid=$129.29
  [RAW TICK] 14:20:58  MSTR    bid=$145.99
  [RAW TICK] 14:20:58  COIN    bid=$129.34
  [RAW TICK] 14:20:58  MSTR    bid=$145.67
  [RAW TICK] 14:20:58  COIN    bid=$130.52
  [RAW TICK] 14:20:58  COIN    bid=$130.4
  [RAW TICK] 14:20:58  TSLA    bid=$271.68
  [RAW TICK] 14:20:58  NVDA    bid=$892.34
  [RAW TICK] 14:20:58  COIN    bid=$130.57
  [RAW TICK] 14:20:58  MSTR    bid=$145.49
  [RAW TICK] 14:20:58  COIN    bid=$130.6
  [RAW TICK] 14:20:58  NVDA    bid=$892.42
  [RAW TICK] 14:20:58  COIN    bid=$130.69
  [RAW TICK] 14:20:58  TSLA    bid=$271.44
  [RAW TICK] 14:20:58  MSTR    bid=$145.71
  [RAW TICK] 14:20:58  TSLA    bid=$271.27
  [RAW TICK] 14:20:58  TSLA    bid=$271.31
  [RAW TICK] 14:20:58  NVDA    bid=$892.38
  [RAW TICK] 14:20:58  MSTR    bid=$145.74
  [RAW TICK] 14:20:58  TSLA    bid=$271.39
  [RAW TICK] 14:20:58  NVDA    bid=$892.25
  [RAW TICK] 14:20:59  AAPL    bid=$222.11
  [RAW TICK] 14:20:59  MSTR    bid=$145.55
  [RAW TICK] 14:20:59  AAPL    bid=$222.46
  [RAW TICK] 14:20:59  AAPL    bid=$222.55
  [RAW TICK] 14:20:59  TSLA    bid=$271.37
  [RAW TICK] 14:20:59  COIN    bid=$130.72
  [RAW TICK] 14:20:59  MSTR    bid=$145.93
  [RAW TICK] 14:20:59  AAPL    bid=$222.6
  [RAW TICK] 14:20:59  COIN    bid=$132.19
  [RAW TICK] 14:20:59  MSTR    bid=$145.73
  [RAW TICK] 14:20:59  NVDA    bid=$892.36
  [RAW TICK] 14:20:59  TSLA    bid=$271.57
  [RAW TICK] 14:20:59  MSTR    bid=$145.78
  [RAW TICK] 14:20:59  TSLA    bid=$271.7
  [RAW TICK] 14:20:59  TSLA    bid=$271.84
  [RAW TICK] 14:20:59  MSTR    bid=$145.62
  [RAW TICK] 14:20:59  MSTR    bid=$145.61
  [RAW TICK] 14:20:59  MSTR    bid=$145.71
  [RAW TICK] 14:20:59  TSLA    bid=$271.75
  [RAW TICK] 14:20:59  TSLA    bid=$271.66
  [RAW TICK] 14:20:59  TSLA    bid=$271.53
  [RAW TICK] 14:20:59  MSTR    bid=$145.65
  [RAW TICK] 14:20:59  NVDA    bid=$892.52
  [RAW TICK] 14:21:00  NVDA    bid=$892.5
  [RAW TICK] 14:21:00  COIN    bid=$132.12
  [RAW TICK] 14:21:00  COIN    bid=$132.02
  [RAW TICK] 14:21:00  AAPL    bid=$222.59
  [RAW TICK] 14:21:00  MSTR    bid=$145.58
